status,tenant,skuCode,productCode,dataAmountCode,dataAmount,dataAmountUnit,dayAmount,dayAmountUnit,nameVn,nameEn,frameSku,datapackSku,vendorCode,larkSkuCode,larkProductCode,throttleSpeed,call,callSmsDetails,expirations,vendorSku,vendorSkuSim,latestCogs,latestCogsCurrency,originalCost,currency,referenceCostVnd,selectedActualBulkCostVnd,costBaseEsimSim,finalCogsNotIncludedVatVnd,vatForBaseSimCardsVnd,finalCogsIncludedVatVnd,finalCogsUsd,suggestedB2cPrice65MarginVnd,currencyUsd,exchangeRateUsd,suggestedB2cPrice60MarginUsd,wrGroup,dateCreated,lastModifiedDate,purchaseTypeVnView,purchaseTypeUsView
Active,VN,3CANZWMP00315,3CANZWMP,003,3,GB,15,Day(s),eSIM Úc - New Zealand 03GB 15 Ngày,eSIM Australia - New Zealand 03GB 15 Day(s),,,WM,EANZWMPY03GB15D,EANZWMP,128 kbps,No,,180,DCANZWMP00315,,403035,VND,488,TWD,439200,,,439200,,439200,17.09,,USD,26500,,,1764131518000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CAP13DF00530,3CAP13DF,005,5,GB,30,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 05GB 30 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 05GB 30 Day(s)",,,3D,EAP13DFY05GB30D,EAP13DF,256 kbps,No,,60,ECAP13DF00530,,60103,VND,13.75,HKD,47712.5,,15345,63057.5,,63057.5,2.45,,USD,26500,,,1751884252000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CANZWMP00215,3CANZWMP,002,2,GB,15,Day(s),eSIM Úc - New Zealand 02GB 15 Ngày,eSIM Australia - New Zealand 02GB 15 Day(s),,,WM,EANZWMPY02GB15D,EANZWMP,,,,,DCANZWMP00215,,296227,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CAP13DP00110,3CAP13DP,001,1,GB,10,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 01GB 10 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 01GB 10 Day(s)",,,3D,EAP13DPY01GB10D,EAP13DP,256 kbps,No,,60,ECAP13DP00110,,81233,VND,20,HKD,69400,,15345,84745,,84745,3.3,,USD,26500,,,1751884252000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DP00105,3CAP13DP,001,1,GB,5,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 01GB 05 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 01GB 05 Day(s)",,,3D,EAP13DPY01GB05D,EAP13DP,256 kbps,No,,60,ECAP13DP00105,,47425,VND,10,HKD,34700,,15345,50045,,50045,1.95,,USD,26500,,,1751884252000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CANZWMP00203,3CANZWMP,002,2,GB,3,Day(s),eSIM Úc - New Zealand 02GB 03 Ngày,eSIM Australia - New Zealand 02GB 03 Day(s),,,WM,EANZWMPY02GB03D,EANZWMP,128 kbps,No,,180,DCANZWMP00203,,65086,VND,79,TWD,71100,,,71100,,71100,2.77,,USD,26500,,,1764131488000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMP00310,3CANZWMP,003,3,GB,10,Day(s),eSIM Úc - New Zealand 03GB 10 Ngày,eSIM Australia - New Zealand 03GB 10 Day(s),,,WM,EANZWMPY03GB10D,EANZWMP,128 kbps,No,,180,DCANZWMP00310,,270359,VND,327,TWD,294300,,,294300,,294300,11.45,,USD,26500,,,1764131518000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CAP13DF02005,3CAP13DF,020,20,GB,5,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 20GB 05 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 20GB 05 Day(s)",,,3D,EAP13DFY20GB05D,EAP13DF,256 kbps,No,,60,ECAP13DF02005,,199560,VND,55,HKD,190850,,15345,206195,,206195,8.02,,USD,26500,,,1760955700000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DF02003,3CAP13DF,020,20,GB,3,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 20GB 03 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 20GB 03 Day(s)",,,3D,EAP13DFY20GB03D,EAP13DF,256 kbps,No,,60,ECAP13DF02003,,199560,VND,55,HKD,190850,,15345,206195,,206195,8.02,,USD,26500,,,1760955700000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CANZWMP00210,3CANZWMP,002,2,GB,10,Day(s),eSIM Úc - New Zealand 02GB 10 Ngày,eSIM Australia - New Zealand 02GB 10 Day(s),,,WM,EANZWMPY02GB10D,EANZWMP,128 kbps,No,,180,DCANZWMP00210,,201935,VND,244,TWD,219600,,,219600,,219600,8.54,,USD,26500,,,1764131493000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CAP13DF01005,3CAP13DF,010,10,GB,5,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 10GB 05 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 10GB 05 Day(s)",,,3D,EAP13DFY10GB05D,EAP13DF,256 kbps,No,,60,ECAP13DF01005,,106589,VND,27.5,HKD,95425,,15345,110770,,110770,4.31,,USD,26500,,,1760955700000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DP00205,3CAP13DP,002,2,GB,5,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 02GB 05 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 02GB 05 Day(s)",,,3D,EAP13DPY02GB05D,EAP13DP,256 kbps,No,,60,ECAP13DP00205,,81233,VND,20,HKD,69400,,15345,84745,,84745,3.3,,USD,26500,,,1751884252000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CANZWMP00307,3CANZWMP,003,3,GB,7,Day(s),eSIM Úc - New Zealand 03GB 07 Ngày,eSIM Australia - New Zealand 03GB 07 Day(s),,,WM,EANZWMPY03GB07D,EANZWMP,128 kbps,No,,180,DCANZWMP00307,,190253,VND,230,TWD,207000,,,207000,,207000,8.05,,USD,26500,,,1764131518000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CAP13DF01015,3CAP13DF,010,10,GB,15,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 10GB 15 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 10GB 15 Day(s)",,,3D,EAP13DFY10GB15D,EAP13DF,256 kbps,No,,60,ECAP13DF01015,,106589,VND,27.5,HKD,95425,,15345,110770,,110770,4.31,,USD,26500,,,1751884292000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DP00101,3CAP13DP,001,1,GB,1,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 01GB 01 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 01GB 01 Day(s)",,,3D,EAP13DPY01GB01D,EAP13DP,,,,,ECAP13DP00101,,20379,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZWMP00330,3CANZWMP,003,3,GB,30,Day(s),eSIM Úc - New Zealand 03GB 30 Ngày,eSIM Australia - New Zealand 03GB 30 Day(s),,,WM,EANZWMPY03GB30D,EANZWMP,128 kbps,No,,180,DCANZWMP00330,,793554,VND,962,TWD,865800,,,865800,,865800,33.69,,USD,26500,,,1764131518000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CAP13DF01030,3CAP13DF,010,10,GB,30,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 10GB 30 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 10GB 30 Day(s)",,,3D,EAP13DFY10GB30D,EAP13DF,256 kbps,No,,60,ECAP13DF01030,,106589,VND,27.5,HKD,95425,,15345,110770,,110770,4.31,,USD,26500,,,1751884292000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DP00103,3CAP13DP,001,1,GB,3,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 01GB 03 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 01GB 03 Day(s)",,,3D,EAP13DPY01GB03D,EAP13DP,256 kbps,No,,60,ECAP13DP00103,,33902,VND,6,HKD,20820,,15345,36165,,36165,1.41,,USD,26500,,,1751884252000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DF02030,3CAP13DF,020,20,GB,30,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 20GB 30 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 20GB 30 Day(s)",,,3D,EAP13DFY20GB30D,EAP13DF,256 kbps,No,,60,ECAP13DF02030,,199560,VND,55,HKD,190850,,15345,206195,,206195,8.02,,USD,26500,,,1751884292000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DP00107,3CAP13DP,001,1,GB,7,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 01GB 07 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 01GB 07 Day(s)",,,3D,EAP13DPY01GB07D,EAP13DP,256 kbps,No,,60,ECAP13DP00107,,60948,VND,14,HKD,48580,,15345,63925,,63925,2.49,,USD,26500,,,1751884252000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DF00515,3CAP13DF,005,5,GB,15,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 05GB 15 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 05GB 15 Day(s)",,,3D,EAP13DFY05GB15D,EAP13DF,256 kbps,No,,60,ECAP13DF00515,,60103,VND,13.75,HKD,47712.5,,15345,63057.5,,63057.5,2.45,,USD,26500,,,1751884252000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DF02015,3CAP13DF,020,20,GB,15,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 20GB 15 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 20GB 15 Day(s)",,,3D,EAP13DFY20GB15D,EAP13DF,256 kbps,No,,60,ECAP13DF02015,,199560,VND,55,HKD,190850,,15345,206195,,206195,8.02,,USD,26500,,,1751884292000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DF02010,3CAP13DF,020,20,GB,10,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 20GB 10 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 20GB 10 Day(s)",,,3D,EAP13DFY20GB10D,EAP13DF,256 kbps,No,,60,ECAP13DF02010,,199560,VND,55,HKD,190850,,15345,206195,,206195,8.02,,USD,26500,,,1760955700000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CAP13DF02020,3CAP13DF,020,20,GB,20,Day(s),"eSIM APAC - Trung Quốc, Ma Cao, Nhật Bản, Philippines, Hàn Quốc, Thái Lan, Singapore, Indonesia, Malaysia 20GB 20 Ngày","eSIM APAC - China, Macau, Japan, Philippines, South Korea, Thailand, Singapore, Indonesia, Malaysia 20GB 20 Day(s)",,,3D,EAP13DFY20GB20D,EAP13DF,256 kbps,No,,60,ECAP13DF02020,,199560,VND,55,HKD,190850,,15345,206195,,206195,8.02,,USD,26500,,,1760955700000,1774607483000,14 - VN Datapool,24 - US Datapool
Active,VN,3CANZWMP00207,3CANZWMP,002,2,GB,7,Day(s),eSIM Úc - New Zealand 02GB 07 Ngày,eSIM Australia - New Zealand 02GB 07 Day(s),,,WM,EANZWMPY02GB07D,EANZWMP,128 kbps,No,,180,DCANZWMP00207,,141021,VND,171,TWD,153900,,,153900,,153900,5.99,,USD,26500,,,1764131493000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMP00130,3CANZWMP,001,1,GB,30,Day(s),eSIM Úc - New Zealand 01GB 30 Ngày,eSIM Australia - New Zealand 01GB 30 Day(s),,,WM,EANZWMPY01GB30D,EANZWMP,128 kbps,No,,180,DCANZWMP00130,,322929,VND,391,TWD,351900,,,351900,,351900,13.69,,USD,26500,,,1764131472000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMP00305,3CANZWMP,003,3,GB,5,Day(s),eSIM Úc - New Zealand 03GB 05 Ngày,eSIM Australia - New Zealand 03GB 05 Day(s),,,WM,EANZWMPY03GB05D,EANZWMP,128 kbps,No,,180,DCANZWMP00305,,141021,VND,171,TWD,153900,,,153900,,153900,5.99,,USD,26500,,,1764131518000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMP00103,3CANZWMP,001,1,GB,3,Day(s),eSIM Úc - New Zealand 01GB 03 Ngày,eSIM Australia - New Zealand 01GB 03 Day(s),,,WM,EANZWMPY01GB03D,EANZWMP,,,,,DCANZWMP00103,,38384,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZWMP00205,3CANZWMP,002,2,GB,5,Day(s),eSIM Úc - New Zealand 02GB 05 Ngày,eSIM Australia - New Zealand 02GB 05 Day(s),,,WM,EANZWMPY02GB05D,EANZWMP,128 kbps,No,,180,DCANZWMP00205,,102636,VND,125,TWD,112500,,,112500,,112500,4.38,,USD,26500,,,1764131493000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMP00110,3CANZWMP,001,1,GB,10,Day(s),eSIM Úc - New Zealand 01GB 10 Ngày,eSIM Australia - New Zealand 01GB 10 Day(s),,,WM,EANZWMPY01GB10D,EANZWMP,,,,,DCANZWMP00110,,114318,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZWMP00105,3CANZWMP,001,1,GB,5,Day(s),eSIM Úc - New Zealand 01GB 05 Ngày,eSIM Australia - New Zealand 01GB 05 Day(s),,,WM,EANZWMPY01GB05D,EANZWMP,128 kbps,No,,180,DCANZWMP00105,,60914,VND,74,TWD,66600,,,66600,,66600,2.59,,USD,26500,,,1764131445000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMP00107,3CANZWMP,001,1,GB,7,Day(s),eSIM Úc - New Zealand 01GB 07 Ngày,eSIM Australia - New Zealand 01GB 07 Day(s),,,WM,EANZWMPY01GB07D,EANZWMP,,,,,DCANZWMP00107,,80106,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZWMP00230,3CANZWMP,002,2,GB,30,Day(s),eSIM Úc - New Zealand 02GB 30 Ngày,eSIM Australia - New Zealand 02GB 30 Day(s),,,WM,EANZWMPY02GB30D,EANZWMP,,,,,DCANZWMP00230,,584943,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZWMP00115,3CANZWMP,001,1,GB,15,Day(s),eSIM Úc - New Zealand 01GB 15 Ngày,eSIM Australia - New Zealand 01GB 15 Day(s),,,WM,EANZWMPY01GB15D,EANZWMP,128 kbps,No,,180,DCANZWMP00115,,163550,VND,198,TWD,178200,,,178200,,178200,6.93,,USD,26500,,,1764131465000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF03015,3CANZWMF,030,30,GB,15,Day(s),eSIM Úc - New Zealand 30GB 15 Ngày,eSIM Australia - New Zealand 30GB 15 Day(s),,,WM,EANZWMFY30GB15D,EANZWMF,128 kbps,No,,180,DCANZWMF03015,,357141,VND,433,TWD,389700,,,389700,,389700,15.16,,USD,26500,,,1764129069000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF03030,3CANZWMF,030,30,GB,30,Day(s),eSIM Úc - New Zealand 30GB 30 Ngày,eSIM Australia - New Zealand 30GB 30 Day(s),,,WM,EANZWMFY30GB30D,EANZWMF,128 kbps,No,,180,DCANZWMF03030,,376333,VND,456,TWD,410400,,,410400,,410400,15.97,,USD,26500,,,1764129084000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF03010,3CANZWMF,030,30,GB,10,Day(s),eSIM Úc - New Zealand 30GB 10 Ngày,eSIM Australia - New Zealand 30GB 10 Day(s),,,WM,EANZWMFY30GB10D,EANZWMF,128 kbps,No,,180,DCANZWMF03010,,337949,VND,410,TWD,369000,,,369000,,369000,14.36,,USD,26500,,,1764129069000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF00820,3CANZBCF,008,8,GB,20,Day(s),"eSIM Úc, New Zealand  08GB 20 Ngày","eSIM Australia, New Zealand 08GB 20 Day(s)",,,BC,EANZBCFY08GB20D,EANZBCF,128 kbps,No,,90,DCANZBCF00820,,125212,VND,32.5,CNY,126750,,,126750,,126750,4.93,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF01003,3CANZBCF,010,10,GB,3,Day(s),"eSIM Úc, New Zealand  10GB 03 Ngày","eSIM Australia, New Zealand 10GB 03 Day(s)",,,BC,EANZBCFY10GB03D,EANZBCF,128 kbps,No,,90,DCANZBCF01003,,111728,VND,29,CNY,113100,,,,,113100,4.4,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF00503,3CANZWMF,005,5,GB,3,Day(s),eSIM Úc - New Zealand 05GB 03 Ngày,eSIM Australia - New Zealand 05GB 03 Day(s),,,WM,EANZWMFY05GB03D,EANZWMF,128 kbps,No,,180,DCANZWMF00503,,68424,VND,83,TWD,74700,,,74700,,74700,2.91,,USD,26500,,,1764129026000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF02005,3CANZWMF,020,20,GB,5,Day(s),eSIM Úc - New Zealand 20GB 05 Ngày,eSIM Australia - New Zealand 20GB 05 Day(s),,,WM,EANZWMFY20GB05D,EANZWMF,,,,,DCANZWMF02005,,209445,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZBCF03015,3CANZBCF,030,30,GB,15,Day(s),"eSIM Úc, New Zealand  30GB 15 Ngày","eSIM Australia, New Zealand 30GB 15 Day(s)",,,BC,EANZBCFY30GB15D,EANZBCF,128 kbps,No,,90,DCANZBCF03015,,362151,VND,94,CNY,366600,,,366600,,366600,14.26,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF02020,3CANZBCF,020,20,GB,20,Day(s),"eSIM Úc, New Zealand  20GB 20 Ngày","eSIM Australia, New Zealand 20GB 20 Day(s)",,,BC,EANZBCFY20GB20D,EANZBCF,128 kbps,No,,90,DCANZBCF02020,,263908,VND,68.5,CNY,267150,,,267150,,267150,10.39,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF03003,3CANZBCF,030,30,GB,3,Day(s),"eSIM Úc, New Zealand  30GB 03 Ngày","eSIM Australia, New Zealand 30GB 03 Day(s)",,,BC,EANZBCFY30GB03D,EANZBCF,128 kbps,No,,90,DCANZBCF03003,,285098,VND,74,CNY,288600,,,288600,,288600,11.23,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF03005,3CANZBCF,030,30,GB,5,Day(s),"eSIM Úc, New Zealand  30GB 05 Ngày","eSIM Australia, New Zealand 30GB 05 Day(s)",,,BC,EANZBCFY30GB05D,EANZBCF,128 kbps,No,,90,DCANZBCF03005,,304361,VND,79,CNY,308100,,,308100,,308100,11.99,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF01007,3CANZWMF,010,10,GB,7,Day(s),eSIM Úc - New Zealand 10GB 07 Ngày,eSIM Australia - New Zealand 10GB 07 Day(s),,,WM,EANZWMFY10GB07D,EANZWMF,128 kbps,No,,180,DCANZWMF01007,,126001,VND,152,TWD,136800,,,136800,,136800,5.32,,USD,26500,,,1764129046000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF02003,3CANZBCF,020,20,GB,3,Day(s),"eSIM Úc, New Zealand  20GB 03 Ngày","eSIM Australia, New Zealand 20GB 03 Day(s)",,,BC,EANZBCFY20GB03D,EANZBCF,128 kbps,No,,90,DCANZBCF02003,,196486,VND,51,CNY,198900,,,198900,,198900,7.74,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF03005,3CANZWMF,030,30,GB,5,Day(s),eSIM Úc - New Zealand 30GB 05 Ngày,eSIM Australia - New Zealand 30GB 05 Day(s),,,WM,EANZWMFY30GB05D,EANZWMF,128 kbps,No,,180,DCANZWMF03005,,300399,VND,364,TWD,327600,,,327600,,327600,12.75,,USD,26500,,,1764129069000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF01015,3CANZWMF,010,10,GB,15,Day(s),eSIM Úc - New Zealand 10GB 15 Ngày,eSIM Australia - New Zealand 10GB 15 Day(s),,,WM,EANZWMFY10GB15D,EANZWMF,128 kbps,No,,180,DCANZWMF01015,,141021,VND,171,TWD,153900,,,153900,,153900,5.99,,USD,26500,,,1764129046000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF02030,3CANZBCF,020,20,GB,30,Day(s),"eSIM Úc, New Zealand  20GB 30 Ngày","eSIM Australia, New Zealand 20GB 30 Day(s)",,,BC,EANZBCFY20GB30D,EANZBCF,128 kbps,No,,90,DCANZBCF02030,,273540,VND,71,CNY,276900,,,276900,,276900,10.77,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF02007,3CANZWMF,020,20,GB,7,Day(s),eSIM Úc - New Zealand 20GB 07 Ngày,eSIM Australia - New Zealand 20GB 07 Day(s),,,WM,EANZWMFY20GB07D,EANZWMF,,,,,DCANZWMF02007,,224465,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZWMF00505,3CANZWMF,005,5,GB,5,Day(s),eSIM Úc - New Zealand 05GB 05 Ngày,eSIM Australia - New Zealand 05GB 05 Day(s),,,WM,EANZWMFY05GB05D,EANZWMF,128 kbps,No,,180,DCANZWMF00505,,72596,VND,88,TWD,79200,,,79200,,79200,3.08,,USD,26500,,,1764129026000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF00303,3CANZWMF,003,3,GB,3,Day(s),eSIM Úc - New Zealand 03GB 03 Ngày,eSIM Australia - New Zealand 03GB 03 Day(s),,,WM,EANZWMFY03GB03D,EANZWMF,128 kbps,No,,180,DCANZWMF00303,,42557,VND,51,TWD,45900,,,45900,,45900,1.79,,USD,26500,,,1764129009000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF02003,3CANZWMF,020,20,GB,3,Day(s),eSIM Úc - New Zealand 20GB 03 Ngày,eSIM Australia - New Zealand 20GB 03 Day(s),,,WM,EANZWMFY20GB03D,EANZWMF,128 kbps,No,,180,DCANZWMF02003,,194425,VND,235,TWD,211500,,,211500,,211500,8.23,,USD,26500,,,1764129058000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF00507,3CANZWMF,005,5,GB,7,Day(s),eSIM Úc - New Zealand 05GB 07 Ngày,eSIM Australia - New Zealand 05GB 07 Day(s),,,WM,EANZWMFY05GB07D,EANZWMF,128 kbps,No,,180,DCANZWMF00507,,75934,VND,92,TWD,82800,,,82800,,82800,3.22,,USD,26500,,,1764129026000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZBCF00830,3CANZBCF,008,8,GB,30,Day(s),"eSIM Úc, New Zealand  08GB 30 Ngày","eSIM Australia, New Zealand 08GB 30 Day(s)",,,BC,EANZBCFY08GB30D,EANZBCF,128 kbps,No,,90,DCANZBCF00830,,130991,VND,34,CNY,132600,,,,,132600,5.16,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF00310,3CANZWMF,003,3,GB,10,Day(s),eSIM Úc - New Zealand 03GB 10 Ngày,eSIM Australia - New Zealand 03GB 10 Day(s),,,WM,EANZWMFY03GB10D,EANZWMF,,,,,DCANZWMF00310,,53404,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZWMF03003,3CANZWMF,030,30,GB,3,Day(s),eSIM Úc - New Zealand 30GB 03 Ngày,eSIM Australia - New Zealand 30GB 03 Day(s),,,WM,EANZWMFY30GB03D,EANZWMF,128 kbps,No,,180,DCANZWMF03003,,281207,VND,341,TWD,306900,,,306900,,306900,11.94,,USD,26500,,,1764129069000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF00305,3CANZWMF,003,3,GB,5,Day(s),eSIM Úc - New Zealand 03GB 05 Ngày,eSIM Australia - New Zealand 03GB 05 Day(s),,,WM,EANZWMFY03GB05D,EANZWMF,128 kbps,No,,180,DCANZWMF00305,,45894,VND,56,TWD,50400,,,50400,,50400,1.96,,USD,26500,,,1764129013000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CANZWMF00330,3CANZWMF,003,3,GB,30,Day(s),eSIM Úc - New Zealand 03GB 30 Ngày,eSIM Australia - New Zealand 03GB 30 Day(s),,,WM,EANZWMFY03GB30D,EANZWMF,,,,,DCANZWMF00330,,60914,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CANZBCF03020,3CANZBCF,030,30,GB,20,Day(s),"eSIM Úc, New Zealand  30GB 20 Ngày","eSIM Australia, New Zealand 30GB 20 Day(s)",,,BC,EANZBCFY30GB20D,EANZBCF,128 kbps,No,,90,DCANZBCF03020,,369857,VND,96,CNY,374400,,,374400,,374400,14.57,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
