wmproductId,productId,product name,region,type,cost price (NT),selling price (NT),original product name,leSIM,,,,,,,,,,,
WM-e-H-T50-15D,LeSIM-wm00510015,"Multi-region H, 15 Days, 50GB, 128kbps",Worldwide,eSIM,1449,,"Multi-region H, 15 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T5-15D,LeSIM-wm00470015,"Multi-region H, 15 Days, 5GB, 128kbps",Worldwide,eSIM,203,,"Multi-region H, 15 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-MAX-15D,LeSIM-wm00450015,"Multi-region H, 15 Days, Unlimited data /day",Worldwide,eSIM,1523,,"Multi-region H, 15 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-H-1GB-1D,LeSIM-wm00420001,"Multi-region H, 1 Day, 1GB /day, 128kbps",Worldwide,eSIM,37,,"Multi-region H, 1 Day, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-2GB-1D,LeSIM-wm00430001,"Multi-region H, 1 Day, 2GB /day, 128kbps",Worldwide,eSIM,60,,"Multi-region H, 1 Day, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-3GB-1D,LeSIM-wm00440001,"Multi-region H, 1 Day, 3GB /day, 128kbps",Worldwide,eSIM,79,,"Multi-region H, 1 Day, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-500MB-1D,LeSIM-wm00410001,"Multi-region H, 1 Day, 500MB /day, 128kbps",Worldwide,eSIM,28,,"Multi-region H, 1 Day, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-MAX-1D,LeSIM-wm00450001,"Multi-region H, 1 Day, Unlimited data /day",Worldwide,eSIM,111,,"Multi-region H, 1 Day, Unlimited data /day",Y,,,,,,,,,,,
WM-e-H-1GB-20D,LeSIM-wm00420020,"Multi-region H, 20 Days, 1GB /day, 128kbps",Worldwide,eSIM,562,,"Multi-region H, 20 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-2GB-20D,LeSIM-wm00430020,"Multi-region H, 20 Days, 2GB /day, 128kbps",Worldwide,eSIM,1017,,"Multi-region H, 20 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-3GB-20D,LeSIM-wm00440020,"Multi-region H, 20 Days, 3GB /day, 128kbps",Worldwide,eSIM,1385,,"Multi-region H, 20 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-500MB-20D,LeSIM-wm00410020,"Multi-region H, 20 Days, 500MB /day, 128kbps",Worldwide,eSIM,424,,"Multi-region H, 20 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-MAX-20D,LeSIM-wm00450020,"Multi-region H, 20 Days, Unlimited data /day",Worldwide,eSIM,2029,,"Multi-region H, 20 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-H-T10-30D,LeSIM-wm00480030,"Multi-region H, 30 Days, 10GB, 128kbps",Worldwide,eSIM,378,,"Multi-region H, 30 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-1GB-30D,LeSIM-wm00420030,"Multi-region H, 30 Days, 1GB /day, 128kbps",Worldwide,eSIM,833,,"Multi-region H, 30 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T20-30D,LeSIM-wm00490030,"Multi-region H, 30 Days, 20GB, 128kbps",Worldwide,eSIM,700,,"Multi-region H, 30 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-2GB-30D,LeSIM-wm00430030,"Multi-region H, 30 Days, 2GB /day, 128kbps",Worldwide,eSIM,1523,,"Multi-region H, 30 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T30-30D,LeSIM-wm00500030,"Multi-region H, 30 Days, 30GB, 128kbps",Worldwide,eSIM,971,,"Multi-region H, 30 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T3-30D,LeSIM-wm00460030,"Multi-region H, 30 Days, 3GB, 128kbps",Worldwide,eSIM,148,,"Multi-region H, 30 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-3GB-30D,LeSIM-wm00440030,"Multi-region H, 30 Days, 3GB /day, 128kbps",Worldwide,eSIM,2075,,"Multi-region H, 30 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-500MB-30D,LeSIM-wm00410030,"Multi-region H, 30 Days, 500MB /day, 128kbps",Worldwide,eSIM,626,,"Multi-region H, 30 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T50-30D,LeSIM-wm00510030,"Multi-region H, 30 Days, 50GB, 128kbps",Worldwide,eSIM,1523,,"Multi-region H, 30 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T5-30D,LeSIM-wm00470030,"Multi-region H, 30 Days, 5GB, 128kbps",Worldwide,eSIM,217,,"Multi-region H, 30 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-MAX-30D,LeSIM-wm00450030,"Multi-region H, 30 Days, Unlimited data /day",Worldwide,eSIM,3036,,"Multi-region H, 30 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-H-T10-3D,LeSIM-wm00480003,"Multi-region H, 3 Days, 10GB, 128kbps",Worldwide,eSIM,286,,"Multi-region H, 3 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-1GB-3D,LeSIM-wm00420003,"Multi-region H, 3 Days, 1GB /day, 128kbps",Worldwide,eSIM,92,,"Multi-region H, 3 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T20-3D,LeSIM-wm00490003,"Multi-region H, 3 Days, 20GB, 128kbps",Worldwide,eSIM,539,,"Multi-region H, 3 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-2GB-3D,LeSIM-wm00430003,"Multi-region H, 3 Days, 2GB /day, 128kbps",Worldwide,eSIM,161,,"Multi-region H, 3 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T30-3D,LeSIM-wm00500003,"Multi-region H, 3 Days, 30GB, 128kbps",Worldwide,eSIM,741,,"Multi-region H, 3 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T3-3D,LeSIM-wm00460003,"Multi-region H, 3 Days, 3GB, 128kbps",Worldwide,eSIM,102,,"Multi-region H, 3 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-3GB-3D,LeSIM-wm00440003,"Multi-region H, 3 Days, 3GB /day, 128kbps",Worldwide,eSIM,217,,"Multi-region H, 3 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-500MB-3D,LeSIM-wm00410003,"Multi-region H, 3 Days, 500MB /day, 128kbps",Worldwide,eSIM,69,,"Multi-region H, 3 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T50-3D,LeSIM-wm00510003,"Multi-region H, 3 Days, 50GB, 128kbps",Worldwide,eSIM,1173,,"Multi-region H, 3 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T5-3D,LeSIM-wm00470003,"Multi-region H, 3 Days, 5GB, 128kbps",Worldwide,eSIM,148,,"Multi-region H, 3 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-MAX-3D,LeSIM-wm00450003,"Multi-region H, 3 Days, Unlimited data /day",Worldwide,eSIM,313,,"Multi-region H, 3 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-H-T10-5D,LeSIM-wm00480005,"Multi-region H, 5 Days, 10GB, 128kbps",Worldwide,eSIM,304,,"Multi-region H, 5 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-1GB-5D,LeSIM-wm00420005,"Multi-region H, 5 Days, 1GB /day, 128kbps",Worldwide,eSIM,148,,"Multi-region H, 5 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T20-5D,LeSIM-wm00490005,"Multi-region H, 5 Days, 20GB, 128kbps",Worldwide,eSIM,571,,"Multi-region H, 5 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-2GB-5D,LeSIM-wm00430005,"Multi-region H, 5 Days, 2GB /day, 128kbps",Worldwide,eSIM,263,,"Multi-region H, 5 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T30-5D,LeSIM-wm00500005,"Multi-region H, 5 Days, 30GB, 128kbps",Worldwide,eSIM,787,,"Multi-region H, 5 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T3-5D,LeSIM-wm00460005,"Multi-region H, 5 Days, 3GB, 128kbps",Worldwide,eSIM,111,,"Multi-region H, 5 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-3GB-5D,LeSIM-wm00440005,"Multi-region H, 5 Days, 3GB /day, 128kbps",Worldwide,eSIM,355,,"Multi-region H, 5 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-500MB-5D,LeSIM-wm00410005,"Multi-region H, 5 Days, 500MB /day, 128kbps",Worldwide,eSIM,111,,"Multi-region H, 5 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T50-5D,LeSIM-wm00510005,"Multi-region H, 5 Days, 50GB, 128kbps",Worldwide,eSIM,1242,,"Multi-region H, 5 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T5-5D,LeSIM-wm00470005,"Multi-region H, 5 Days, 5GB, 128kbps",Worldwide,eSIM,161,,"Multi-region H, 5 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-MAX-5D,LeSIM-wm00450005,"Multi-region H, 5 Days, Unlimited data /day",Worldwide,eSIM,516,,"Multi-region H, 5 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-H-T10-7D,LeSIM-wm00480007,"Multi-region H, 7 Days, 10GB, 128kbps",Worldwide,eSIM,322,,"Multi-region H, 7 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-1GB-7D,LeSIM-wm00420007,"Multi-region H, 7 Days, 1GB /day, 128kbps",Worldwide,eSIM,203,,"Multi-region H, 7 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T20-7D,LeSIM-wm00490007,"Multi-region H, 7 Days, 20GB, 128kbps",Worldwide,eSIM,603,,"Multi-region H, 7 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-2GB-7D,LeSIM-wm00430007,"Multi-region H, 7 Days, 2GB /day, 128kbps",Worldwide,eSIM,364,,"Multi-region H, 7 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T30-7D,LeSIM-wm00500007,"Multi-region H, 7 Days, 30GB, 128kbps",Worldwide,eSIM,833,,"Multi-region H, 7 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T3-7D,LeSIM-wm00460007,"Multi-region H, 7 Days, 3GB, 128kbps",Worldwide,eSIM,120,,"Multi-region H, 7 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-3GB-7D,LeSIM-wm00440007,"Multi-region H, 7 Days, 3GB /day, 128kbps",Worldwide,eSIM,493,,"Multi-region H, 7 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-500MB-7D,LeSIM-wm00410007,"Multi-region H, 7 Days, 500MB /day, 128kbps",Worldwide,eSIM,152,,"Multi-region H, 7 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-H-T50-7D,LeSIM-wm00510007,"Multi-region H, 7 Days, 50GB, 128kbps",Worldwide,eSIM,1311,,"Multi-region H, 7 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-T5-7D,LeSIM-wm00470007,"Multi-region H, 7 Days, 5GB, 128kbps",Worldwide,eSIM,175,,"Multi-region H, 7 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-H-MAX-7D,LeSIM-wm00450007,"Multi-region H, 7 Days, Unlimited data /day",Worldwide,eSIM,718,,"Multi-region H, 7 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-T10-10D,LeSIM-wm00590010,"Multi-region I, 10 Days, 10GB, 128kbps",Worldwide,eSIM,603,,"Multi-region I, 10 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-1GB-10D,LeSIM-wm00530010,"Multi-region I, 10 Days, 1GB /day, 128kbps",Worldwide,eSIM,516,,"Multi-region I, 10 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T20-10D,LeSIM-wm00600010,"Multi-region I, 10 Days, 20GB, 128kbps",Worldwide,eSIM,1137,,"Multi-region I, 10 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-10D,LeSIM-wm00540010,"Multi-region I, 10 Days, 2GB /day, 128kbps",Worldwide,eSIM,934,,"Multi-region I, 10 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T30-10D,LeSIM-wm00610010,"Multi-region I, 10 Days, 30GB, 128kbps",Worldwide,eSIM,1509,,"Multi-region I, 10 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T3-10D,LeSIM-wm00570010,"Multi-region I, 10 Days, 3GB, 128kbps",Worldwide,eSIM,235,,"Multi-region I, 10 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-10D,LeSIM-wm00550010,"Multi-region I, 10 Days, 3GB /day, 128kbps",Worldwide,eSIM,1270,,"Multi-region I, 10 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-10D,LeSIM-wm00520010,"Multi-region I, 10 Days, 500MB /day, 128kbps",Worldwide,eSIM,350,,"Multi-region I, 10 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T50-10D,LeSIM-wm00620010,"Multi-region I, 10 Days, 50GB, 128kbps",Worldwide,eSIM,2300,,"Multi-region I, 10 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T5-10D,LeSIM-wm00580010,"Multi-region I, 10 Days, 5GB, 128kbps",Worldwide,eSIM,387,,"Multi-region I, 10 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-MAX-10D,LeSIM-wm00560010,"Multi-region I, 10 Days, Unlimited data /day",Worldwide,eSIM,1532,,"Multi-region I, 10 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-T10-15D,LeSIM-wm00590015,"Multi-region I, 15 Days, 10GB, 128kbps",Worldwide,eSIM,635,,"Multi-region I, 15 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-1GB-15D,LeSIM-wm00530015,"Multi-region I, 15 Days, 1GB /day, 128kbps",Worldwide,eSIM,769,,"Multi-region I, 15 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T20-15D,LeSIM-wm00600015,"Multi-region I, 15 Days, 20GB, 128kbps",Worldwide,eSIM,1196,,"Multi-region I, 15 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-15D,LeSIM-wm00540015,"Multi-region I, 15 Days, 2GB /day, 128kbps",Worldwide,eSIM,1394,,"Multi-region I, 15 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T30-15D,LeSIM-wm00610015,"Multi-region I, 15 Days, 30GB, 128kbps",Worldwide,eSIM,1592,,"Multi-region I, 15 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T3-15D,LeSIM-wm00570015,"Multi-region I, 15 Days, 3GB, 128kbps",Worldwide,eSIM,249,,"Multi-region I, 15 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-15D,LeSIM-wm00550015,"Multi-region I, 15 Days, 3GB /day, 128kbps",Worldwide,eSIM,1900,,"Multi-region I, 15 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-15D,LeSIM-wm00520015,"Multi-region I, 15 Days, 500MB /day, 128kbps",Worldwide,eSIM,516,,"Multi-region I, 15 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T50-15D,LeSIM-wm00620015,"Multi-region I, 15 Days, 50GB, 128kbps",Worldwide,eSIM,2406,,"Multi-region I, 15 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T5-15D,LeSIM-wm00580015,"Multi-region I, 15 Days, 5GB, 128kbps",Worldwide,eSIM,405,,"Multi-region I, 15 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-MAX-15D,LeSIM-wm00560015,"Multi-region I, 15 Days, Unlimited data /day",Worldwide,eSIM,2291,,"Multi-region I, 15 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-1GB-1D,LeSIM-wm00530001,"Multi-region I, 1 Day, 1GB /day, 128kbps",Worldwide,eSIM,65,,"Multi-region I, 1 Day, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-1D,LeSIM-wm00540001,"Multi-region I, 1 Day, 2GB /day, 128kbps",Worldwide,eSIM,106,,"Multi-region I, 1 Day, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-1D,LeSIM-wm00550001,"Multi-region I, 1 Day, 3GB /day, 128kbps",Worldwide,eSIM,138,,"Multi-region I, 1 Day, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-1D,LeSIM-wm00520001,"Multi-region I, 1 Day, 500MB /day, 128kbps",Worldwide,eSIM,46,,"Multi-region I, 1 Day, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-MAX-1D,LeSIM-wm00560001,"Multi-region I, 1 Day, Unlimited data /day",Worldwide,eSIM,166,,"Multi-region I, 1 Day, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-1GB-20D,LeSIM-wm00530020,"Multi-region I, 20 Days, 1GB /day, 128kbps",Worldwide,eSIM,1017,,"Multi-region I, 20 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-20D,LeSIM-wm00540020,"Multi-region I, 20 Days, 2GB /day, 128kbps",Worldwide,eSIM,1854,,"Multi-region I, 20 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-20D,LeSIM-wm00550020,"Multi-region I, 20 Days, 3GB /day, 128kbps",Worldwide,eSIM,2526,,"Multi-region I, 20 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-20D,LeSIM-wm00520020,"Multi-region I, 20 Days, 500MB /day, 128kbps",Worldwide,eSIM,686,,"Multi-region I, 20 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-MAX-20D,LeSIM-wm00560020,"Multi-region I, 20 Days, Unlimited data /day",Worldwide,eSIM,3050,,"Multi-region I, 20 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-T10-30D,LeSIM-wm00590030,"Multi-region I, 30 Days, 10GB, 128kbps",Worldwide,eSIM,667,,"Multi-region I, 30 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-1GB-30D,LeSIM-wm00530030,"Multi-region I, 30 Days, 1GB /day, 128kbps",Worldwide,eSIM,1523,,"Multi-region I, 30 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T20-30D,LeSIM-wm00600030,"Multi-region I, 30 Days, 20GB, 128kbps",Worldwide,eSIM,1256,,"Multi-region I, 30 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-30D,LeSIM-wm00540030,"Multi-region I, 30 Days, 2GB /day, 128kbps",Worldwide,eSIM,2774,,"Multi-region I, 30 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T30-30D,LeSIM-wm00610030,"Multi-region I, 30 Days, 30GB, 128kbps",Worldwide,eSIM,1675,,"Multi-region I, 30 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T3-30D,LeSIM-wm00570030,"Multi-region I, 30 Days, 3GB, 128kbps",Worldwide,eSIM,263,,"Multi-region I, 30 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-30D,LeSIM-wm00550030,"Multi-region I, 30 Days, 3GB /day, 128kbps",Worldwide,eSIM,3782,,"Multi-region I, 30 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-30D,LeSIM-wm00520030,"Multi-region I, 30 Days, 500MB /day, 128kbps",Worldwide,eSIM,1017,,"Multi-region I, 30 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T50-30D,LeSIM-wm00620030,"Multi-region I, 30 Days, 50GB, 128kbps",Worldwide,eSIM,2512,,"Multi-region I, 30 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T5-30D,LeSIM-wm00580030,"Multi-region I, 30 Days, 5GB, 128kbps",Worldwide,eSIM,424,,"Multi-region I, 30 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-MAX-30D,LeSIM-wm00560030,"Multi-region I, 30 Days, Unlimited data /day",Worldwide,eSIM,4568,,"Multi-region I, 30 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-T10-3D,LeSIM-wm00590003,"Multi-region I, 3 Days, 10GB, 128kbps",Worldwide,eSIM,506,,"Multi-region I, 3 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-1GB-3D,LeSIM-wm00530003,"Multi-region I, 3 Days, 1GB /day, 128kbps",Worldwide,eSIM,166,,"Multi-region I, 3 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T20-3D,LeSIM-wm00600003,"Multi-region I, 3 Days, 20GB, 128kbps",Worldwide,eSIM,957,,"Multi-region I, 3 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-3D,LeSIM-wm00540003,"Multi-region I, 3 Days, 2GB /day, 128kbps",Worldwide,eSIM,290,,"Multi-region I, 3 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T30-3D,LeSIM-wm00610003,"Multi-region I, 3 Days, 30GB, 128kbps",Worldwide,eSIM,1261,,"Multi-region I, 3 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T3-3D,LeSIM-wm00570003,"Multi-region I, 3 Days, 3GB, 128kbps",Worldwide,eSIM,194,,"Multi-region I, 3 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-3D,LeSIM-wm00550003,"Multi-region I, 3 Days, 3GB /day, 128kbps",Worldwide,eSIM,391,,"Multi-region I, 3 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-3D,LeSIM-wm00520003,"Multi-region I, 3 Days, 500MB /day, 128kbps",Worldwide,eSIM,115,,"Multi-region I, 3 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T50-3D,LeSIM-wm00620003,"Multi-region I, 3 Days, 50GB, 128kbps",Worldwide,eSIM,1983,,"Multi-region I, 3 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T5-3D,LeSIM-wm00580003,"Multi-region I, 3 Days, 5GB, 128kbps",Worldwide,eSIM,332,,"Multi-region I, 3 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-MAX-3D,LeSIM-wm00560003,"Multi-region I, 3 Days, Unlimited data /day",Worldwide,eSIM,470,,"Multi-region I, 3 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-T10-5D,LeSIM-wm00590005,"Multi-region I, 5 Days, 10GB, 128kbps",Worldwide,eSIM,539,,"Multi-region I, 5 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-1GB-5D,LeSIM-wm00530005,"Multi-region I, 5 Days, 1GB /day, 128kbps",Worldwide,eSIM,267,,"Multi-region I, 5 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T20-5D,LeSIM-wm00600005,"Multi-region I, 5 Days, 20GB, 128kbps",Worldwide,eSIM,1017,,"Multi-region I, 5 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-5D,LeSIM-wm00540005,"Multi-region I, 5 Days, 2GB /day, 128kbps",Worldwide,eSIM,474,,"Multi-region I, 5 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T30-5D,LeSIM-wm00610005,"Multi-region I, 5 Days, 30GB, 128kbps",Worldwide,eSIM,1344,,"Multi-region I, 5 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T3-5D,LeSIM-wm00570005,"Multi-region I, 5 Days, 3GB, 128kbps",Worldwide,eSIM,207,,"Multi-region I, 5 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-5D,LeSIM-wm00550005,"Multi-region I, 5 Days, 3GB /day, 128kbps",Worldwide,eSIM,644,,"Multi-region I, 5 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-5D,LeSIM-wm00520005,"Multi-region I, 5 Days, 500MB /day, 128kbps",Worldwide,eSIM,180,,"Multi-region I, 5 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T50-5D,LeSIM-wm00620005,"Multi-region I, 5 Days, 50GB, 128kbps",Worldwide,eSIM,2089,,"Multi-region I, 5 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T5-5D,LeSIM-wm00580005,"Multi-region I, 5 Days, 5GB, 128kbps",Worldwide,eSIM,350,,"Multi-region I, 5 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-MAX-5D,LeSIM-wm00560005,"Multi-region I, 5 Days, Unlimited data /day",Worldwide,eSIM,773,,"Multi-region I, 5 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-I-T10-7D,LeSIM-wm00590007,"Multi-region I, 7 Days, 10GB, 128kbps",Worldwide,eSIM,571,,"Multi-region I, 7 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-1GB-7D,LeSIM-wm00530007,"Multi-region I, 7 Days, 1GB /day, 128kbps",Worldwide,eSIM,364,,"Multi-region I, 7 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T20-7D,LeSIM-wm00600007,"Multi-region I, 7 Days, 20GB, 128kbps",Worldwide,eSIM,1077,,"Multi-region I, 7 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-2GB-7D,LeSIM-wm00540007,"Multi-region I, 7 Days, 2GB /day, 128kbps",Worldwide,eSIM,658,,"Multi-region I, 7 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T30-7D,LeSIM-wm00610007,"Multi-region I, 7 Days, 30GB, 128kbps",Worldwide,eSIM,1426,,"Multi-region I, 7 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T3-7D,LeSIM-wm00570007,"Multi-region I, 7 Days, 3GB, 128kbps",Worldwide,eSIM,221,,"Multi-region I, 7 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-3GB-7D,LeSIM-wm00550007,"Multi-region I, 7 Days, 3GB /day, 128kbps",Worldwide,eSIM,893,,"Multi-region I, 7 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-500MB-7D,LeSIM-wm00520007,"Multi-region I, 7 Days, 500MB /day, 128kbps",Worldwide,eSIM,249,,"Multi-region I, 7 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-I-T50-7D,LeSIM-wm00620007,"Multi-region I, 7 Days, 50GB, 128kbps",Worldwide,eSIM,2195,,"Multi-region I, 7 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-I-T5-7D,LeSIM-wm00580007,"Multi-region I, 7 Days, 5GB, 128kbps",Worldwide,eSIM,368,,"Multi-region I, 7 Days, 5GB, 128kbps",Y,,,,,,,,,,,
